"Subject" "Activity" "fBodyAcc.mean.X" "fBodyAcc.mean.Y" "fBodyAcc.mean.Z" "fBodyAcc.meanFreq.X" "fBodyAcc.meanFreq.Y" "fBodyAcc.meanFreq.Z" "fBodyAcc.std.X" "fBodyAcc.std.Y" "fBodyAcc.std.Z" "fBodyAccJerk.mean.X" "fBodyAccJerk.mean.Y" "fBodyAccJerk.mean.Z" "fBodyAccJerk.meanFreq.X" "fBodyAccJerk.meanFreq.Y" "fBodyAccJerk.meanFreq.Z" "fBodyAccJerk.std.X" "fBodyAccJerk.std.Y" "fBodyAccJerk.std.Z" "fBodyAccMag.mean" "fBodyAccMag.meanFreq" "fBodyAccMag.std" "fBodyBodyAccJerkMag.mean" "fBodyBodyAccJerkMag.meanFreq" "fBodyBodyAccJerkMag.std" "fBodyBodyGyroJerkMag.mean" "fBodyBodyGyroJerkMag.meanFreq" "fBodyBodyGyroJerkMag.std" "fBodyBodyGyroMag.mean" "fBodyBodyGyroMag.meanFreq" "fBodyBodyGyroMag.std" "fBodyGyro.mean.X" "fBodyGyro.mean.Y" "fBodyGyro.mean.Z" "fBodyGyro.meanFreq.X" "fBodyGyro.meanFreq.Y" "fBodyGyro.meanFreq.Z" "fBodyGyro.std.X" "fBodyGyro.std.Y" "fBodyGyro.std.Z" "tBodyAcc.mean.X" "tBodyAcc.mean.Y" "tBodyAcc.mean.Z" "tBodyAcc.std.X" "tBodyAcc.std.Y" "tBodyAcc.std.Z" "tBodyAccJerk.mean.X" "tBodyAccJerk.mean.Y" "tBodyAccJerk.mean.Z" "tBodyAccJerk.std.X" "tBodyAccJerk.std.Y" "tBodyAccJerk.std.Z" "tBodyAccJerkMag.mean" "tBodyAccJerkMag.std" "tBodyAccMag.mean" "tBodyAccMag.std" "tBodyGyro.mean.X" "tBodyGyro.mean.Y" "tBodyGyro.mean.Z" "tBodyGyro.std.X" "tBodyGyro.std.Y" "tBodyGyro.std.Z" "tBodyGyroJerk.mean.X" "tBodyGyroJerk.mean.Y" "tBodyGyroJerk.mean.Z" "tBodyGyroJerk.std.X" "tBodyGyroJerk.std.Y" "tBodyGyroJerk.std.Z" "tBodyGyroJerkMag.mean" "tBodyGyroJerkMag.std" "tBodyGyroMag.mean" "tBodyGyroMag.std" "tGravityAcc.mean.X" "tGravityAcc.mean.Y" "tGravityAcc.mean.Z" "tGravityAcc.std.X" "tGravityAcc.std.Y" "tGravityAcc.std.Z" "tGravityAccMag.mean" "tGravityAccMag.std"
"99" 17 "STANDING" -0.618944319523077 -0.626967296935897 -0.679714575496154 -0.546992011729487 -0.603332534807692 -0.62472472551141 -0.649680228788462 -0.557386175767949 -0.540102764786539 -0.615549410385897 -0.610998936064103 -0.620049366948718 -0.641655170297436 -0.587524834805128 -0.619614740448974 -0.687979933966667 -0.639487667434615 -0.653566589038462 -0.689087331807692 -0.598371531998718 -0.677098458026923 -0.605494252230769 -0.554367795664103 -0.654847054448718 -0.577953561432949 -0.553893039828205 -0.626714865146154 -0.580320045887179 -0.58647165924359 -0.526452100355128 -0.668073263178974 -0.713097260996154 -0.65769778731282 -0.644066007182051 -0.586645499721795 -0.663961994214103 -0.650004957001282 -0.669050621870513 -0.615497217255128 -0.547004400307692 -0.532302103641026 -0.594031894192308 -0.674437831320513 -0.684698928346154 -0.729862904282051 -0.544459985296154 -0.499717597905128 -0.576851442778205 -0.463876514332051 -0.575351835402564 -0.537985937141026 -0.699447210248718 -0.627097167350897 -0.611491839870513 -0.584251051424359 -0.578411298430769 -0.583186148809872 -0.59564969965 -0.62650992225641 -0.583652297391026 -0.643031726098718 -0.613966227717949 -0.606223563216667 -0.632856583615385 -0.57579214823359 -0.569322822960256 -0.585371952905128 -0.662455185 -0.640697959446154 -0.642769015725641 -0.697328548187179 -0.645165544101282 -0.674432146923077 -0.683250732594615 -0.62973965574359 -0.618631891474103 -0.60335718355641 -0.633912427961538 -0.657748984451282
"100" 17 "WALKING" -0.312687926737705 -0.310729987881967 -0.318501226299672 -0.257591134739344 -0.287969427016393 -0.27760226142623 -0.339946692304918 -0.251425313786885 -0.327636245508197 -0.256465501908197 -0.294019532806557 -0.236236149836066 -0.257567162883607 -0.341515752014754 -0.361110537157377 -0.21975172295082 -0.28639208411623 -0.280288438070492 -0.274593703021311 -0.292140562803279 -0.301259250302459 -0.290198919980328 -0.241420375065574 -0.294055853511475 -0.258330039856229 -0.256289455386885 -0.257796175814754 -0.21549579047541 -0.273681326811475 -0.263993777942623 -0.360883947016393 -0.310994675737705 -0.323485238942623 -0.266316768644262 -0.257556165496721 -0.247529054654098 -0.294427674836066 -0.243929974191803 -0.257814726534426 -0.322357160836066 -0.21314290139541 -0.221793577642623 -0.226400140208197 -0.24680539652459 -0.240002246247541 -0.282817552639344 -0.259845842245902 -0.287548128173771 -0.260861158655738 -0.282545111132787 -0.281294128483607 -0.246065907514262 -0.315401219606557 -0.23209121007541 -0.266438507562295 -0.283288756532787 -0.23761731347541 -0.227914355272131 -0.288492539018033 -0.237646769906557 -0.259554346551803 -0.233599553140984 -0.263803914185246 -0.288087165522951 -0.32222565785082 -0.258673420311475 -0.275877482201639 -0.254175281028361 -0.292448560970492 -0.28362873347541 -0.245921679891803 -0.266387346590164 -0.321624278721148 -0.292136667309836 -0.307426394240984 -0.334822046885246 -0.317951923754098 -0.264561776978689 -0.289970007642623
"101" 17 "WALKING_DOWNSTAIRS" -0.177326527695652 -0.20553881473913 -0.196508014411304 -0.314076475869565 -0.178865299586957 -0.229238001888478 -0.322922259608696 -0.292910345326087 -0.25200595983913 -0.183832087572391 -0.350820509586957 -0.190771840983261 -0.28021685426087 -0.195519492169565 -0.275086000108696 -0.206577032391304 -0.283265266022391 -0.169190200021739 -0.211121110198478 -0.204687676895652 -0.24300852828913 -0.0989646809 -0.15503212138913 -0.217117375708696 -0.22473416478913 -0.247798091056522 -0.20996952776087 -0.289843411130435 -0.30856454403913 -0.251036233130435 -0.213167591121739 -0.197679216863043 -0.223801716280435 -0.293934039234783 -0.21096416113913 -0.275178754961957 -0.256959193956522 -0.261155462586957 -0.184107158930435 -0.202580851586957 -0.237836769102174 -0.186184029891304 -0.282661817413043 -0.184832760673913 -0.243534404941304 -0.250350944747174 -0.25497257323913 -0.288535521 -0.2233419007 -0.223936569133478 -0.263007238567174 -0.20356620526087 -0.24104169335 -0.227928971467391 -0.199822613413043 -0.264295644636957 -0.21581365178913 -0.215333102645652 -0.233254483554348 -0.148894126282609 -0.264651428217391 -0.23120172026087 -0.309570396956522 -0.242425687893478 -0.212134845608696 -0.266404293115217 -0.188174786704348 -0.128101291656522 -0.236808225319565 -0.209513896284783 -0.155049750681304 -0.20337848276087 -0.268295986021739 -0.242583025976087 -0.198315829782609 -0.224063329084783 -0.213393984043478 -0.297363651280435 -0.216525382054348
"102" 17 "WALKING_UPSTAIRS" -0.193960884458333 -0.1941495070625 -0.215462185354167 -0.308478358020833 -0.331968694798542 -0.340824425404167 -0.27593471406875 -0.295846859291667 -0.290725671871667 -0.334083744491667 -0.312704487366667 -0.313739764635417 -0.300699766260417 -0.2303840551875 -0.240731667122917 -0.325672267160417 -0.26727056875 -0.303034216476667 -0.294172919520833 -0.234263761604167 -0.281178814547917 -0.276223594116667 -0.252459223166667 -0.284197327158333 -0.299999384758333 -0.327146420350417 -0.3182094965 -0.254561742383333 -0.282400561083333 -0.264349213218292 -0.187576083122917 -0.278130740979167 -0.276480885208333 -0.341005327683333 -0.333741810264583 -0.285220808202083 -0.299996306041667 -0.296013632216667 -0.304910188583333 -0.334763001458333 -0.354857322354167 -0.355844447375 -0.348704660416667 -0.350851010039583 -0.351741875979167 -0.29697131130625 -0.33791498640625 -0.346704656416667 -0.342939902991667 -0.40760272159375 -0.394066200604167 -0.305338018375 -0.246249149395833 -0.32134339824375 -0.274475027104167 -0.415577691625 -0.352292524395833 -0.386168265833333 -0.359041021735417 -0.332586677229167 -0.315795402583333 -0.2639412069375 -0.238819120354167 -0.259482464495833 -0.2898624248125 -0.293627788752083 -0.3276042775625 -0.251299459883333 -0.209759289520833 -0.231555058804167 -0.246611703535417 -0.345596692560417 -0.315792168041667 -0.271859468684167 -0.260998711125 -0.2224582144 -0.315278646277083 -0.334530981479167 -0.3348941665125
"103" 18 "LAYING" -0.670173085246154 -0.650293436158462 -0.483163421492308 -0.646324717761538 -0.593252107001539 -0.574702506292308 -0.566324134431231 -0.579423087663077 -0.628272268384615 -0.590062727307692 -0.629806812584615 -0.609496498507692 -0.5638371498102 -0.560110766547692 -0.597371711306154 -0.642012732029231 -0.530880972867692 -0.449366649092308 -0.625768995938462 -0.683968445744615 -0.590041234621538 -0.622971158642308 -0.690697119406154 -0.636504208456923 -0.595354867112308 -0.592693172084615 -0.593584296027692 -0.627394834952308 -0.587278468067692 -0.534695286507692 -0.606161560886154 -0.55897144048 -0.568408991206154 -0.668123662569231 -0.597753473138461 -0.662660173086154 -0.572942043615385 -0.547529086747692 -0.663153957967692 -0.564983781984308 -0.514283880330769 -0.603044366613846 -0.693712059393846 -0.618747301354769 -0.662262105415385 -0.498635218446154 -0.605585265463077 -0.618585024221538 -0.577369880179385 -0.68665663732 -0.632396027428769 -0.674237262215385 -0.653643725187692 -0.539864850624154 -0.493312402326154 -0.635398080018462 -0.612782881430769 -0.569887409146154 -0.674199963527692 -0.573913610872308 -0.614444664110769 -0.556827602669231 -0.591331525323077 -0.526577130876923 -0.529147823921538 -0.645848661863077 -0.654168452141539 -0.503414720894769 -0.612929515923077 -0.513698873646154 -0.586966246544615 -0.568339137596923 -0.521772149461538 -0.579376276330769 -0.615278085295385 -0.60591410982 -0.484997144347692 -0.587396402969231 -0.573073617726154
"104" 18 "SITTING" -0.4488777802 -0.527907913403509 -0.480856381450877 -0.634332838754386 -0.611883757335088 -0.560437577866667 -0.511178416761404 -0.590935030894737 -0.697939060017544 -0.576857495631579 -0.6684653348 -0.649989016117544 -0.627106641491228 -0.63718573345614 -0.698230273173684 -0.685865036911579 -0.721089246984211 -0.707526192201754 -0.50356012954386 -0.620790871761403 -0.566724530382456 -0.575357183280702 -0.59810263668421 -0.539347157210526 -0.664424804354421 -0.661057369968421 -0.768809002414035 -0.570973004368421 -0.644393615538597 -0.628323468877193 -0.574897401019298 -0.631870709263158 -0.53043892937193 -0.420315618877193 -0.48232991022807 -0.554791875392982 -0.669536785750877 -0.585031410017544 -0.532264597484211 -0.676127376233333 -0.602759574157895 -0.66757973827986 -0.710787065368421 -0.575019307338597 -0.624715337245614 -0.576707048364912 -0.548698688229825 -0.553115495408772 -0.555081061917544 -0.550509105122807 -0.592342586092856 -0.595838603721053 -0.559458575864912 -0.715203207705439 -0.676242437191228 -0.594319665322807 -0.518996762615789 -0.571446739349123 -0.663505772368421 -0.530932513912281 -0.614557763789474 -0.550861566038596 -0.638895823436842 -0.655034560054386 -0.684380761757895 -0.639980596098246 -0.686578651587719 -0.465519556966667 -0.501445770729825 -0.551209937685965 -0.516254475196491 -0.60587343047193 -0.564258686603509 -0.572365934845614 -0.602044401059649 -0.523542727485965 -0.599869472629825 -0.6308465369 -0.582847205714035
"105" 18 "STANDING" -0.625677263844794 -0.634579174524658 -0.624746700575342 -0.620562620867123 -0.620775142949315 -0.633143893931507 -0.633237224417808 -0.638296448436986 -0.614705832675343 -0.626137523350685 -0.589585849479452 -0.590395413987671 -0.684016471482192 -0.595205164993151 -0.623844411376712 -0.623438596280822 -0.667389193480822 -0.643474761036986 -0.670269397784932 -0.699313170383562 -0.704147062852055 -0.722226717381096 -0.581837425714521 -0.64920233459863 -0.56370445263637 -0.57456813579863 -0.58089566390274 -0.591020672068493 -0.576356322790411 -0.592745974736986 -0.622276109738767 -0.619532539541096 -0.636305317082192 -0.665870876508219 -0.661143004947945 -0.657768200554795 -0.632737602767123 -0.625347807205479 -0.65324589715137 -0.614748981271233 -0.623754794947945 -0.657108815968493 -0.635995568972603 -0.603261697510959 -0.634927129221918 -0.585064344217808 -0.58687983330137 -0.602397127267123 -0.557473131747945 -0.552506964424658 -0.615243650547945 -0.678741491763014 -0.686624898420548 -0.580725671946575 -0.574264445145205 -0.650775203128767 -0.674051913643836 -0.645102379671233 -0.610491435794521 -0.569979925013699 -0.658787326246575 -0.615082011021918 -0.617218313487671 -0.633404715985753 -0.565376366109589 -0.572404378643836 -0.585731330767123 -0.621057784279452 -0.662357336610959 -0.665073466487671 -0.691221138753425 -0.619292620376712 -0.655206240663014 -0.641927964155205 -0.625833864308219 -0.662898466972603 -0.607231835784931 -0.611301818112329 -0.632709204315068
"106" 18 "WALKING" -0.365829110970893 -0.35124180725 -0.398220298421429 -0.300533412017857 -0.325203770094643 -0.380859556642857 -0.358298522892857 -0.352361164632143 -0.227255113173214 -0.343225450946429 -0.319224715733929 -0.349134962178571 -0.339741293366071 -0.327104741714286 -0.339299100421429 -0.332905613291071 -0.377923011080357 -0.412286902580357 -0.368013326681411 -0.376218877083929 -0.341350561592857 -0.364442468682143 -0.347012806964286 -0.379132161 -0.320728208017857 -0.313942290369643 -0.293528498196429 -0.342940825679821 -0.415120869303571 -0.375416555283929 -0.324685977107143 -0.368013592446429 -0.345686048798036 -0.384883626375 -0.3766865982175 -0.342997468973214 -0.311872466982143 -0.316940287267857 -0.343833820964286 -0.289962645035714 -0.280817447053571 -0.3131444693625 -0.331798697625 -0.371549244901786 -0.270150013871429 -0.354481792446429 -0.3702489135 -0.390170672139286 -0.406495006357143 -0.332486529357143 -0.305739907298214 -0.3248718231375 -0.345053878775 -0.298833582375 -0.328060461026786 -0.362048233016071 -0.359551004160714 -0.365980870158929 -0.352005657821429 -0.338868374857143 -0.283050166142857 -0.314737724892857 -0.300160531508929 -0.363116593646429 -0.349751841030357 -0.346018441126786 -0.301825685151786 -0.331760857594643 -0.350235896446429 -0.324075993879821 -0.3488064663375 -0.344712045125 -0.328628377726786 -0.37139120125 -0.342096862447321 -0.373794254903214 -0.3637658891375 -0.35238550655 -0.316800690614286
"107" 18 "WALKING_DOWNSTAIRS" -0.339654742196364 -0.374067043581818 -0.358676208909091 -0.2991719663 -0.316762504581818 -0.367087131334545 -0.35316477554 -0.355384485510909 -0.356573026054545 -0.351860617827273 -0.369792647890909 -0.373795812945455 -0.400204642645273 -0.357848776252727 -0.334022951345455 -0.310534337472727 -0.363159533090909 -0.3251624858174 -0.361605073390909 -0.347106647709091 -0.316963547963636 -0.286029064123636 -0.356680345447818 -0.3774453506 -0.414329605329091 -0.363248853769091 -0.337520543321818 -0.410877537554545 -0.374375203490909 -0.402944177272727 -0.344494219218182 -0.376947021472727 -0.360876028490909 -0.335818502109091 -0.321677505727273 -0.383358102563636 -0.363435689292727 -0.324632225981818 -0.285726741816364 -0.368330281998909 -0.419756644741818 -0.350524907328182 -0.322907440781818 -0.325126432672727 -0.362905562163636 -0.3273234604 -0.311154382483636 -0.259248120381818 -0.295520352527273 -0.316285407618182 -0.354461400843636 -0.395555108290909 -0.3381821561 -0.338923582672727 -0.347155742832727 -0.304965614872727 -0.298839990072727 -0.262252923136364 -0.351823333074545 -0.370051517403636 -0.370624527269091 -0.363516071647273 -0.328679301218182 -0.349273433181818 -0.396912689292727 -0.346080876981818 -0.362441230525455 -0.344605075821818 -0.351648384569091 -0.357182101036364 -0.358744079496364 -0.396721738565455 -0.358516694449091 -0.356409994181818 -0.343782224632727 -0.298753978418182 -0.332989795309091 -0.381962545407273 -0.400639625563636
"108" 18 "WALKING_UPSTAIRS" -0.35737020387931 -0.381225621344828 -0.410174838793103 -0.444395432056897 -0.421968930712069 -0.450290324753448 -0.427833126522069 -0.455241003827586 -0.444740380394828 -0.458644805694828 -0.419083134310345 -0.432844651465517 -0.374610685427586 -0.388390082775862 -0.3910293705 -0.349496347268966 -0.391114636067241 -0.413939121125862 -0.391777187186207 -0.355770228413793 -0.339938096413793 -0.383158697093103 -0.396341853949483 -0.35133913412069 -0.423595100441379 -0.412814773912069 -0.41256334762069 -0.376860687412069 -0.420105039317241 -0.430737589103448 -0.387343368327586 -0.395130294848276 -0.434064745931035 -0.408319469103448 -0.425912761103448 -0.361273784758621 -0.416390312706897 -0.426176704396552 -0.416293510937931 -0.383676979558621 -0.427311627137931 -0.415358546568966 -0.423820019094828 -0.425284001258621 -0.408574277413793 -0.4311944242 -0.486536921362069 -0.46467768077931 -0.454411915558621 -0.455268414741379 -0.42577940994931 -0.408248812068966 -0.419644481413793 -0.429240300224138 -0.403483444896552 -0.414815646310345 -0.392048020724138 -0.419975049265517 -0.409740719972414 -0.427414802172414 -0.363477664793103 -0.367542559603448 -0.400775152103448 -0.371226723084483 -0.437923378381034 -0.4570315315 -0.400022937 -0.406895860644138 -0.420023946003448 -0.402794335948276 -0.400860551365517 -0.398218886343103 -0.409486853888236 -0.323083461965517 -0.433397897206897 -0.457688781006897 -0.417691565810345 -0.419097990724138 -0.387215154689655
"109" 19 "LAYING" -0.652412844983133 -0.603392028204819 -0.595193044277108 -0.660421561986988 -0.633801656919277 -0.622642475668675 -0.662196197184337 -0.625949709748193 -0.665829465760723 -0.653931329421687 -0.677747679792771 -0.643426479662651 -0.582276888542169 -0.5944568609 -0.568529529145783 -0.589797951978554 -0.633422330060241 -0.649844810680723 -0.616763642391566 -0.667028709357831 -0.681020492112048 -0.684231290856265 -0.653005233906024 -0.647746934152795 -0.590897802656627 -0.579736300566265 -0.583802556612048 -0.65243137812241 -0.64009512713494 -0.61008180773253 -0.558982342439759 -0.619821936266265 -0.605337263966265 -0.570239537353012 -0.664300282916867 -0.612378673975904 -0.541438041321084 -0.621423509451807 -0.597860901881325 -0.615546455459036 -0.492927835073494 -0.517959002160241 -0.543702138026506 -0.583203248996386 -0.617354245722892 -0.515014065263855 -0.520329108987952 -0.547520366 -0.587806343240964 -0.538229032689157 -0.533940294720482 -0.665619268674699 -0.61881713269759 -0.57131296884 -0.548692542189157 -0.617453653257831 -0.594016217388675 -0.671344447936198 -0.597832966226988 -0.648883031293012 -0.670597191191566 -0.604035976433735 -0.593686434731325 -0.565027580686024 -0.595646533442169 -0.534191642378313 -0.582979635827711 -0.632601763874699 -0.658022319685542 -0.578611039353012 -0.595939285881928 -0.672454202307229 -0.522535330933735 -0.558137921831325 -0.610671512445783 -0.554113843613253 -0.579462051806988 -0.495907563403133 -0.598287037886747
"110" 19 "SITTING" -0.712599132548041 -0.633054783357534 -0.603421344273973 -0.542220423452055 -0.566532276513699 -0.549583192324658 -0.597498902832877 -0.611167811315068 -0.655625042330137 -0.582804106320548 -0.605942209463014 -0.626716473124658 -0.716077252310959 -0.647500846228767 -0.58155491590137 -0.609263050075342 -0.610520920863014 -0.684694394945205 -0.702359491041096 -0.734258803019178 -0.594851455568493 -0.764796351712329 -0.739537036616438 -0.755179891926027 -0.646326154415068 -0.562634502287671 -0.524859103319178 -0.630956488632877 -0.651164354238356 -0.663403048134932 -0.564689807119178 -0.575163105131507 -0.637980357189041 -0.596479030454384 -0.627936812727671 -0.663300124205479 -0.618921761275342 -0.507602944824658 -0.582974207671233 -0.591940767589041 -0.550832611549315 -0.604665829543151 -0.531287110957534 -0.612502324630137 -0.60897800350411 -0.627386376463014 -0.634152661617808 -0.494496572871233 -0.562096167505479 -0.633990787726027 -0.609210145150685 -0.511744756271233 -0.588693206260274 -0.480925067635616 -0.620424385438356 -0.587611328017671 -0.608139261176986 -0.676396825178082 -0.724462029161644 -0.748125788657534 -0.637112518536986 -0.596577100724658 -0.621891929231836 -0.617975417739726 -0.54743392117763 -0.517769455567123 -0.54038440772 -0.658648944445205 -0.663822137945206 -0.673268716780822 -0.648970759965753 -0.71048441790411 -0.676111531784521 -0.668829026168493 -0.662300474904657 -0.642712478708219 -0.676443401856164 -0.505150110822644 -0.451786533646575
"111" 19 "STANDING" -0.644888187272603 -0.657745478246575 -0.641928292883562 -0.680226818234247 -0.666734538489041 -0.658844941850411 -0.654689007754795 -0.619636319317808 -0.604911866793151 -0.664130281823288 -0.590742457013699 -0.630115666094521 -0.594644639280822 -0.65754300930137 -0.59963132819726 -0.705342194291781 -0.68184273729589 -0.636964801527397 -0.609534232113699 -0.660470055316849 -0.629261971726027 -0.739119715 -0.665067324338356 -0.702987985713699 -0.633068007446575 -0.586639194520548 -0.648926794939726 -0.680901938420548 -0.621780448328767 -0.657411387210959 -0.606505944134247 -0.528366426883562 -0.535202863178082 -0.654279024424658 -0.668187513863014 -0.532333271264384 -0.518882915072603 -0.605474556849589 -0.633629736054795 -0.605603435398767 -0.662832839094521 -0.635817079162055 -0.615019559130137 -0.57281733270274 -0.577441093465753 -0.575940660267123 -0.577776437082192 -0.589390318878082 -0.574168029421918 -0.589566564123288 -0.639414387968493 -0.514281888334247 -0.51778371209589 -0.542626545409589 -0.596234680604384 -0.664403568053425 -0.665366174458904 -0.685030736589041 -0.687040953684931 -0.718519234168493 -0.68651003166711 -0.688662940980822 -0.620393127275342 -0.609325000175343 -0.598042176223288 -0.565038228709589 -0.586258504500411 -0.657098620260274 -0.607887294757534 -0.6208277938 -0.615671309808219 -0.597216517139726 -0.627065920013699 -0.654635074178082 -0.552811409346438 -0.570158173013699 -0.52671593259863 -0.564242440760274 -0.513807242746575
"112" 19 "WALKING" -0.0176678711769231 -0.0477294819019231 -0.0643809352263462 -0.0889681287557692 -0.0148280973336538 -0.0221346881865385 0.00954651574423077 -0.068410788725 -0.107336916129231 -0.0596919913846154 -0.0396360085096154 -0.0669993342557692 -0.077836381325 -0.114404594034615 -0.0760394403461538 -0.0412555437942308 -0.0459082139230769 -0.0385485995807692 -0.0782834838132692 -0.0575166212076923 -0.0514300947038462 -0.0360856132903846 -0.0277440382057692 -0.0609948382365385 -0.0906276921596154 -0.0681280039442308 -0.09246621215 -0.0302992689211538 -0.0305138710769231 0.0231114337423077 -0.0392267055365385 -0.00978600560961538 -0.0487645806286538 -0.0319539693557692 0.00572754402865385 -0.0190863883269231 -0.0814159536269231 -0.0835741544076923 -0.0820405281798077 -0.0975986908076923 -0.0782090050019231 -0.0474585485884615 -0.0270157697634615 -0.0477874973821154 -0.0999220168730769 -0.0734719593596154 -0.0971229372446154 -0.0744561154673077 -0.0948942721153846 -0.0658710271578846 -0.0448235754423077 -0.162879467005769 -0.0565715995865385 -0.0964706752519231 -0.0537472342557692 0.0137211362365385 -0.0206930735595862 -0.113996651061538 -0.0634467127807692 -0.0739789751242308 -0.105085559459615 -0.0552246506542308 0.0377757224 -0.0524217964173077 -0.0594448355884615 -0.0250570700173077 -0.0955952616673077 -0.0463603633788462 0.00339485141346154 -0.0207934426173077 -0.0780429070278846 -0.0561796767230769 -0.0740817158346154 -0.0952644242 -0.0611735337588462 -0.103479361807692 -0.0579115117134615 -0.0611337350057692 -0.148958270696154
"113" 19 "WALKING_DOWNSTAIRS" 0.0838845108205128 0.0890672967384615 0.151983392871795 0.206342787487179 0.243630905410256 0.0486810260494872 0.185623954410256 0.115993634274359 0.163125987923077 0.176269188948718 0.183100301905128 0.0914585926410256 0.0921093816435897 0.142788233925641 0.193846915538462 0.110958426153846 0.168552213974359 0.176652937566641 0.186268120489744 0.0280374136410256 0.132362698102564 0.121494660605128 0.13265680574359 0.131681813761538 0.144925173992308 0.179157341103846 0.0692064407723077 0.150336591025641 0.237461478076923 0.0892992982307692 0.0961583455897436 0.0882071448974359 0.142646443102564 0.0951497612564103 0.0256012105384615 0.0581804154205128 0.133935321871795 0.116995387076923 0.0969818745384615 0.198278320538462 0.156810992494872 0.100138226205128 0.0681533388461538 0.0797067913461538 0.0915995328153846 0.185846177435897 0.165892787018718 0.151473231348718 0.0572681953717949 0.031942569025641 0.202425664025641 0.050482591255641 0.117147665364667 0.210753226551282 0.0971908271794872 0.166387577846154 0.0362290443205128 0.2915189645 0.190975756179487 0.100685462282051 0.189621435128205 0.112576653874359 0.186919916872564 0.150962969128205 0.0515499487051282 0.156054669461538 0.138373440153846 0.180046225679487 0.169553086230769 0.0100134265384615 0.0204737754871795 0.155619193064103 0.187913462438462 0.160806013533333 0.0982574631717949 0.120636403589744 0.149595440066667 0.19049510074359 0.103034531076923
"114" 19 "WALKING_UPSTAIRS" -0.1278710108675 -0.1144585172525 -0.14382834505 -0.1450148268425 -0.155473353925 -0.15677239675 -0.127164712025 -0.25059100565 -0.1794310765175 -0.200672267825 -0.10145781618775 -0.11394274434 -0.2449833499425 -0.216260887315 -0.2326938062225 -0.20549828693 -0.11515784781 -0.2757743731 -0.15532929366 -0.1466068634425 -0.14308761475025 -0.17333184355 -0.14381241314 -0.17677290627 -0.1558438747675 -0.0769565324 -0.190549091685 -0.0884895504725 -0.158640175375 -0.22684008669 -0.2376501046325 -0.18780055309 -0.20808340315 -0.17109998765 -0.2407029479825 -0.177699109825 -0.1888262719275 -0.1286185298075 -0.1872950142775 -0.14346042002 -0.1702391760625 -0.2273243052 -0.1897829628 -0.2312430799025 -0.11863134204975 -0.1492755159 -0.242773871975 -0.222317396325 -0.170976204275 -0.17696907888 -0.166324979375 -0.193958865745 -0.144914803955 -0.1240155421675 -0.0744514049475 -0.1122062235125 -0.177595816825 -0.212116985075 -0.114577308165 -0.23402130085 -0.14669100935 -0.221346595845 -0.1260892568725 -0.13483017290975 -0.26806894095 -0.1381743889885 -0.107990507525 -0.1797018492225 -0.217527872705 -0.175018156775 -0.148420259485 -0.213488820725 -0.16107679336375 -0.1878982389575 -0.137923763775 -0.18252221192 -0.1991685763 -0.1814108898 -0.233642578125
"115" 20 "LAYING" -0.586256481176471 -0.579409626823529 -0.565965236161765 -0.589860989164706 -0.578559493610294 -0.638437997639706 -0.677959933426471 -0.649596378852941 -0.572079115907353 -0.543066902738235 -0.491312205205882 -0.472883385823485 -0.532430342132353 -0.542802247852941 -0.600128507354559 -0.623785080805882 -0.649737648094118 -0.501473945691176 -0.561881175127941 -0.620556374464706 -0.565541870279412 -0.580418061741176 -0.575215487341176 -0.562680337808824 -0.6391967373 -0.568664953367647 -0.592074631979412 -0.573002686413235 -0.640319296586765 -0.576341348796176 -0.618628086764706 -0.645961668394118 -0.602758717279559 -0.653779507661765 -0.51392439335 -0.523799521342647 -0.624700472152647 -0.674172921697059 -0.715820833382353 -0.578785996823529 -0.592559299625 -0.529544528823529 -0.581731384941176 -0.505787571745588 -0.419565673732353 -0.785850074352941 -0.659075009329412 -0.677951855088235 -0.663800456647059 -0.644829054464706 -0.625319254926471 -0.482268319271912 -0.633297463370588 -0.561916585866176 -0.620811001920588 -0.593017021744559 -0.657857092711765 -0.659256662157353 -0.583240872514706 -0.599012218277941 -0.746916357929412 -0.635931786227941 -0.54134093775 -0.612530693045588 -0.617258245088235 -0.678251870147059 -0.564229897529412 -0.64226239925 -0.646871684161765 -0.613868007305882 -0.723656345573529 -0.513621750670588 -0.659429242401765 -0.705510594911765 -0.581079052005882 -0.577446875367647 -0.651859668883824 -0.688318396879412 -0.5634929494
